"","C_1","C_2","S_1","S_2"
"YBX2",0,2.62765030779331,267.535837490226,273.826887937009
"ZNF256",158.929144153522,131.382515389666,126.648617747474,126.729799375806
"COMTD1",123.17008671898,144.520766928632,137.140219217679,138.04496003436
"TMEM121B",0,5.25530061558662,269.784037805269,267.79213558578
"SLC45A1",180.119696707325,173.424920314359,94.4244132318443,94.2930054879508
"MTLN",190.714972984227,164.228144237082,92.925613021815,94.2930054879508
"BTBD8",128.46772485743,98.5368865422492,156.624621948059,158.412249219757
"VSIG10L",162.90237275736,186.563171853325,98.1714137569175,94.2930054879508
"ISL2",143.03622973817,151.089892698115,125.149817537444,122.203735112384
"ZNF613",112.574810442078,164.228144237082,133.393218692605,131.255863639227
"LINC01291",198.661430191903,208.898199469568,66.6966093463027,67.1366199074209
"VIP",0,0,265.287637175182,276.08992006872
"ZBED9",13.2440953461269,15.7659018467599,255.545435809991,256.476974927226
"PTPN3",169.524420430424,166.855794544875,102.667814387005,100.32775783918
"SLC66A1L",205.283477864966,186.563171853325,74.1906103964491,73.1713722586498
"TNFRSF10A",247.664582972572,211.525849777362,40.4676056707904,39.2258902829875
"CHRNA7",0,0,260.791236545094,277.598608156527
"CNTN2",0,1.31382515389666,266.037037280196,270.809511761395
"WDR31",136.414182065107,149.776067544219,123.651017327415,128.238487463613
"MIR17HG",10.5952762769015,7.88295092337994,256.294835915006,263.266071322359
"MTERF2",144.360639272783,127.441039927976,128.147417957503,138.04496003436
"ASPDH",15.8929144153522,6.56912576948328,254.046635599962,261.003039190648
"ASRGL1",5.29763813845074,9.19677607727659,269.034637700255,253.459598751612
"PRR5-ARHGAP8",237.069306695671,250.940604394261,23.2314032554538,25.6476974927226
"FOXL2",255.611040180248,281.158582933884,0,0
"PER2",226.474030418769,174.738745468255,67.4460094513174,67.8909639513246
"MTFR2",25.163781157641,38.100929463003,235.311632974596,237.618373829636
"ZNF501",103.303943699789,107.733662619526,159.622222368118,163.692657527083
"KTN1-AS1",95.3574864921134,126.127214774079,152.877621422986,159.920937307564
"SPHKAP",258.259859249474,275.903282318298,0,0
"TNR",10.5952762769015,6.56912576948328,262.290036755123,254.213942795515
"FAM72B",37.0834669691552,21.0212024623465,233.812832764567,241.390094049154
"STEAP1B",219.851982745706,183.935521545532,66.6966093463027,62.6105556439993
"NMB",75.4913434729231,86.7124601571793,186.600626148645,184.05994671248
"FAM89B",148.333867876621,190.504647315015,109.412415332137,84.4865329172039
"KCND3",276.801592734051,249.626779240365,2.99760042005855,3.01737617561442
"ANXA9",105.952762769015,84.084809849386,170.863223943337,171.236097966119
"NRGN",18.5417334845776,23.6488527701398,233.812832764567,255.722630883322
"UNC5C-AS1",0,0,264.538237070167,267.037791541877
"ASPHD2",70.1937053344723,81.4571595415927,188.099426358674,191.603387151516
"TMEM53",203.959068330354,179.994046083842,73.4412102914345,73.9257163025534
"NTNG1",144.360639272783,168.169619698772,109.412415332137,108.625542322119
"LRP6",160.253553688135,144.520766928632,110.911215542166,113.905950629445
"HLA-F",301.965373891692,225.977926470225,0,1.50868808780721
"TEX22",67.544886265247,40.7285797707963,210.581429509113,210.461988249106
"C1QTNF2",254.286630645636,232.547052239708,20.9832029404098,21.121633229301
"PRECSIT",247.664582972572,254.882079855951,12.7398017852488,13.5781927902649
"IL1B",248.988992507185,279.844757779988,0,0
"MED11",197.33702065729,157.659018467599,87.6798122867126,85.9952210050111
"PRSS35",125.818905788205,135.323990851356,133.393218692605,133.518895770938
"FAHD2B",112.574810442078,82.7709846954893,167.116223418264,165.20134561489
"COL11A2",178.795287172713,166.855794544875,90.6774127067711,91.2756293123363
"ATP6V0E2-AS1",55.6252004537328,44.6700552324863,213.579029929172,213.479364424721
"TNFSF4",252.962221111023,195.759947930602,39.7182055657758,38.4715462390839
"PSMB9",235.744897161058,228.605576778018,31.4748044106148,30.9281058000478
"FAM66D",152.307096480459,147.148417236425,113.908815962225,112.397262541637
"NDUFA2",100.655124630564,103.792187157836,144.634220267825,176.516506273444
"ZNF543",74.1669339383104,65.6912576948328,193.345227093776,192.35773119542
"ZNF267",76.8157530075358,101.164536850043,172.362024153367,175.007818185637
"MACROD2",154.955915549684,130.068690235769,121.402817012371,118.432014892866
"CCDC152",15.8929144153522,13.1382515389666,239.808033604684,255.722630883322
"VWA1",92.708667422888,107.733662619526,164.118622998206,159.920937307564
"SMARCE1",133.765362995881,195.759947930602,97.4220136519029,97.3103816635652
"HMCN2",9.2708667422888,9.19677607727659,252.547835389933,252.705254707708
"GRTP1",92.708667422888,90.6539356188693,166.36682331325,173.499130097829
"C17orf100",59.5984290575708,77.5156840799027,191.846426883747,193.866419283227
"CLMP",140.387410668945,222.036451008535,80.1858112365662,79.9604686537822
"STAG3L3",99.3307150959514,106.419837465629,163.369222893191,153.131840912432
"ATP5ME",88.7354388190499,86.7124601571793,178.357224993484,168.218721790504
"PCSK4",105.952762769015,119.558089004596,146.133020477854,150.114464736818
"RNF32",23.8393716230283,52.5530061558662,218.824830664274,226.303213171082
"UBE2Q2P1",189.390563449614,189.190822161118,68.195409556332,73.9257163025534
"WASL-DT",31.7858288307045,47.2977055402796,221.073030979318,220.268460819853
"PRSS27",76.8157530075358,68.3189080026261,189.598226568703,184.814290756383
"GPLD1",33.1102383653171,63.0636073870395,211.330829614128,211.21633229301
"CPLANE2",137.738591599719,148.462242390322,114.65821606724,117.677670848963
"GTF2IP13",78.1401625421484,90.6539356188693,176.10902467844,173.499130097829
"CPEB2",227.798439953382,248.312954086468,21.7326030454245,20.3672891853974
"IWS1",104.628353234402,114.302788389009,149.130620897913,150.114464736818
"KIF3A",92.708667422888,63.0636073870395,177.607824888469,184.05994671248
"HK2-DT",63.5716576614089,65.6912576948328,191.097026778733,196.883795458841
"GRIA4",9.2708667422888,1.31382515389666,251.049035179904,254.968286839419
"BBS12",141.711820203557,160.286668775392,107.913615122108,106.362510190408
"ZNF236-DT",164.226782291973,143.206941774736,103.41721449202,104.853822102601
"GIN1",54.3007909191201,116.930438696802,170.113823838323,174.253474141733
"KCNH4",2.64881906922537,5.25530061558662,249.550234969874,257.985663015033
"GRID1",29.1370097614791,43.3562300785897,215.827230244216,227.057557214985
"LRRC34",71.518114869085,53.8668313097629,191.097026778733,197.638139502745
"SFR1",72.8425244036977,85.3986350032826,179.106625098498,176.516506273444
"DLX6-AS1",0,0,253.297235494947,260.248695146744
"ZNF542P",162.90237275736,128.754865081872,109.412415332137,112.397262541637
"IRAK2",227.798439953382,240.430003163088,22.4820031504391,22.6303213171082
"ZNF721",71.518114869085,74.8880337721094,182.104225518557,184.814290756383
"GDPD1",37.0834669691552,30.2179785396231,221.073030979318,224.794525083275
"SYT3",7.94645720767611,6.56912576948328,246.552634549816,251.950910663804
"TMEM151A",7.94645720767611,5.25530061558662,251.049035179904,248.179190444286
"CCDC33",38.4078765037679,34.1594540013131,220.323630874303,219.514116775949
"MARCHF3",109.925991372853,128.754865081872,140.137819637737,133.518895770938
"CPT2",117.872448580529,85.3986350032826,149.880021002927,159.166593263661
"ELP4",92.708667422888,98.5368865422492,155.875221843045,164.447001570986
"CCDC170",215.878754141868,295.610659626748,0,0
"ZNF485",33.1102383653171,35.4732791552097,223.321231294362,219.514116775949
"H1-10-AS1",105.952762769015,124.813389620182,139.388419532723,140.307992166071
"TBC1D12",194.688201588065,161.600493929289,76.438810711493,77.6974365220714
"WNK4",185.417334845776,210.212024623465,59.952008401171,54.3127711610596
"BCL6",260.908678318699,236.488527701398,5.9952008401171,6.03475235122885
"A4GALT",241.042535299509,252.254429548158,7.49400105014637,8.29778448293967
"DOK6",29.1370097614791,13.1382515389666,234.562232869581,231.583621478407
"PPP1R16A",119.196858115142,112.988963235112,132.643818587591,143.325368341685
"FAM78A",51.6519718498947,45.983880386383,205.335628774011,205.181579941781
"ERO1B",148.333867876621,140.579291466942,111.660615647181,107.116854234312
"PLEKHF1",169.524420430424,199.701423392292,68.195409556332,70.1539960830354
"LRRC56",202.634658795741,204.956724007878,46.4628065109075,52.8040830732524
"TMEM121",76.8157530075358,102.478362003939,164.86802310322,162.183969439275
"H2BC5",66.2204767306343,51.2391810019696,202.338028353952,186.322978844191
"REEP6",35.7590574345425,21.0212024623465,224.070631399377,224.794525083275
"LMNTD1",26.4881906922537,22.3350276162432,223.321231294362,233.092309566214
"RPL7P9",128.46772485743,132.696340543562,110.911215542166,132.764551727035
"ZNF169",100.655124630564,86.7124601571793,160.371622473132,156.90356113195
"LINC00486",38.4078765037679,31.5318036935197,93.6750131268297,340.96350784443
"ZCWPW1",139.063001134332,161.600493929289,101.169014176976,102.59078997089
"LINC02762",218.527573211093,191.818472468912,46.4628065109075,47.5236747659272
"CLDN1",251.63781157641,252.254429548158,0,0
"LENG9",218.527573211093,246.999128932571,18.7350026253659,19.6129451414938
"ZNF718",210.581116003417,219.408800700742,38.2194053557465,35.4541700634695
"HSPA1B",184.092925311163,166.855794544875,81.6846114465955,70.908340126939
"CEP68",96.6818960267261,98.5368865422492,152.128221317971,156.149217088046
"SLC16A14",34.4346478999298,28.9041533857264,219.574230769289,220.268460819853
"GPSM3",178.795287172713,258.823555317641,32.973604620644,32.4367938878551
"ZDHHC8P1",2.64881906922537,9.19677607727659,245.053834339786,245.916158312576
"UBAP1L",139.063001134332,152.403717852012,105.665414807064,105.608166146505
"TSPAN11",43.7055146422186,61.7497822331428,200.839228143923,196.129451414938
"SRGAP3",29.1370097614791,19.7073773084498,227.81763192445,225.548869127178
"NPW",47.6787432460567,81.4571595415927,185.101825938615,187.831666931998
"SPAG1",104.628353234402,103.792187157836,146.882420582869,146.3427445173
"FAM30A",0,0,248.80083486486,252.705254707708
"TM4SF1",176.146468103487,178.680220929945,73.4412102914345,73.1713722586498
"GLUD1P3",128.46772485743,152.403717852012,108.663015227122,111.642918497734
"FBXO36",148.333867876621,109.047487773422,120.653416907357,122.958079156288
"IQCK",127.143315322818,166.855794544875,105.665414807064,101.082101883083
"SYNGR3",75.4913434729231,65.6912576948328,179.856025203513,178.779538405155
"PIGB",194.688201588065,155.031368159805,74.9400105014637,74.680060346457
"NCALD",37.0834669691552,22.3350276162432,217.326030454245,221.022804863757
"LINC00327",252.962221111023,193.132297622808,26.2290036755123,24.893353448819
"ADGRL3",0,1.31382515389666,248.051434759845,247.424846400383
"SORBS2",43.7055146422186,45.983880386383,203.836828563981,202.91854781007
"AMN1",100.655124630564,65.6912576948328,169.364423733308,160.675281351468
"TEKT4P2",51.6519718498947,34.1594540013131,204.586228668996,205.935923985684
"ZNF888",144.360639272783,110.361312927319,120.653416907357,120.695047024577
"ADAMTS17",2.64881906922537,9.19677607727659,244.304434234772,239.881405961347
"EXO5",100.655124630564,90.6539356188693,148.381220792898,156.149217088046
"APOBEC3G",218.527573211093,277.217107472194,0,0
"ZNF66",30.4614192960918,31.5318036935197,218.075430559259,214.988052512528
"SH3TC1",84.7622102152119,103.792187157836,153.627021528001,152.377496868528
"ZYG11A",62.2472481267962,64.3774325409362,182.853625623572,184.814290756383
"RAB3IP",21.190552553803,24.9626779240365,223.321231294362,224.794525083275
"N4BP2L1",104.628353234402,120.871914158492,133.393218692605,135.027583858745
"HBEGF",105.952762769015,89.3401104649726,149.130620897913,149.360120692914
"DENND2D",221.176392280318,261.451205625435,5.24580073510246,5.28040830732524
"LINC02604",137.738591599719,119.558089004596,119.904016802342,115.414638717252
"SCAMP1-AS1",101.979534165177,86.7124601571793,150.629421107942,153.131840912432
"ZNF808",64.8960671960216,140.579291466942,143.88482016281,142.571024297782
"CHRNA5",1.32440953461269,13.1382515389666,239.808033604684,237.618373829636
"TAF11",84.7622102152119,93.2815859266626,148.381220792898,165.20134561489
"H3C6",180.119696707325,158.972843621495,74.1906103964491,77.6974365220714
"PURPL",221.176392280318,229.919401931915,19.4844027303806,20.3672891853974
"SPTBN5",206.607887399579,197.073773084498,42.7158059858343,44.5062985903128
"ATP23",78.1401625421484,89.3401104649726,159.622222368118,163.692657527083
"C3orf52",205.283477864966,185.249346699429,50.2098070359807,49.786706897638
"PKP2",0,0,245.053834339786,245.161814268672
"IL32",161.577963222748,162.914319083185,85.4316119716687,79.9604686537822
"COLQ",198.661430191903,179.994046083842,54.7062076660685,55.8214592488669
"DOK3",67.544886265247,76.2018589260061,175.359624573425,169.727409878311
"MPPED2",0,0,244.304434234772,244.407470224768
"ARSG",214.554344607255,243.057653470881,15.7374022053074,15.0868808780721
"ZNF215",231.77166855722,248.312954086468,3.74700052507319,4.52606426342164
"TOGARAM1",141.711820203557,174.738745468255,85.4316119716687,85.9952210050111
"CDK15",264.881906922537,216.781150392948,2.99760042005855,3.01737617561442
"LNP1",124.494496253592,130.068690235769,116.157016277269,116.923326805059
"DOC2A",30.4614192960918,15.7659018467599,218.075430559259,222.531492951564
"LRP1B",60.9228385921835,68.3189080026261,179.856025203513,177.270850317347
"SPRY4-AS1",96.6818960267261,82.7709846954893,148.381220792898,158.412249219757
"C2orf16",166.875601361198,136.637816005252,91.4268128117858,90.5212852684327
"MYO7B",267.530725991762,198.387598238395,8.99280126017565,9.80647257074688
"TMEM26",193.363792053452,202.329073700085,44.9640063008782,43.7519545464092
"GPR89B",72.8425244036977,81.4571595415927,169.364423733308,159.920937307564
"ZCCHC12",0,0,240.557433709699,242.898782136961
"B4GALNT3",0,6.56912576948328,238.309233394655,238.37271787354
"HOXD-AS2",107.277172303628,69.6327331565228,150.629421107942,155.394873044143
"ZBED8",75.4913434729231,47.2977055402796,181.354825413542,178.779538405155
"MROH8",166.875601361198,134.010165697459,91.4268128117858,90.5212852684327
"REEP1",0,1.31382515389666,240.557433709699,240.63575000525
"NIPSNAP3B",99.3307150959514,107.733662619526,137.140219217679,138.04496003436
"SIX2",172.173239499649,235.174702547501,37.4700052507319,36.9628581512767
"BATF2",229.122849487995,249.626779240365,1.49880021002927,1.50868808780721
"CIAO3",109.925991372853,85.3986350032826,143.135420057796,142.571024297782
"ADRA1D",260.908678318699,215.467325239052,2.24820031504391,2.26303213171082
"C2orf49-DT",34.4346478999298,48.6115306941763,200.839228143923,196.883795458841
"LINC00672",71.518114869085,67.0050828487295,170.113823838323,171.990442010022
"OLFM3",0,0,235.311632974596,245.161814268672
"ALG14",160.253553688135,143.206941774736,87.6798122867126,89.0125971806255
"NR6A1",74.1669339383104,42.042404924693,178.357224993484,184.814290756383
"KNDC1",99.3307150959514,110.361312927319,134.892018902635,134.273239814842
"GFRA3",0,1.31382515389666,242.805634024743,234.600997654021
"MIR4458HG",64.8960671960216,94.5954110805592,160.371622473132,158.412249219757
"KIAA0040",150.982686945846,127.441039927976,98.9208138619321,99.573413795276
"MAFB",152.307096480459,127.441039927976,100.419614071961,96.5560376196616
"TICRR",10.5952762769015,11.8244263850699,228.567032029464,225.548869127178
"H2AC11",105.952762769015,95.9092362344559,134.892018902635,139.553648122167
"PPP2R2C",3.97322860383806,3.94147546168997,234.562232869581,233.092309566214
"VLDLR-AS1",66.2204767306343,81.4571595415927,164.86802310322,162.938313483179
"CAV3",256.935449714861,191.818472468912,14.2386019952781,12.0695047024577
"AGGF1",84.7622102152119,74.8880337721094,156.624621948059,158.412249219757
"CFAP69",121.845677184367,95.9092362344559,125.899217642459,130.501519595324
"TNNT1",90.0598483536626,69.6327331565228,155.875221843045,158.412249219757
